"gnd_id","author","title","date"
"http://d-nb.info/gnd/118553216","Arno Holz","Sonnenfinsternis",1908
"http://d-nb.info/gnd/118609807","Arthur Schnitzler","Der Weg ins Freie",1908
"http://d-nb.info/gnd/123217687","Karl Adolph","Haus Nummer 37",1908
"http://d-nb.info/gnd/118510762","Otto Julius Bierbaum","Blätter aus Fiesole",1908
"http://d-nb.info/gnd/118510762","Otto Julius Bierbaum","Von Fiesole nach Pa…",1908
"http://d-nb.info/gnd/118510762","Otto Julius Bierbaum","Samalio Pardulus",1908
"http://d-nb.info/gnd/118682342","Otto Ernst","Vom Strande des Leb…",1908
"http://d-nb.info/gnd/118682342","Otto Ernst","Semper der Jüngling",1908
"http://d-nb.info/gnd/118561812","Eduard von Keyserli…","Dumala",1908
"http://d-nb.info/gnd/118535315","Sigmund Freud","Über infantile Sexu…",1908
"http://d-nb.info/gnd/118535315","Sigmund Freud","Der Dichter und das…",1908
"http://d-nb.info/gnd/118535315","Sigmund Freud","Charakter und Anale…",1908
"http://d-nb.info/gnd/118535315","Sigmund Freud","Die ›kulturelle‹ Se…",1908
"http://d-nb.info/gnd/118535315","Sigmund Freud","Hysterische Phantas…",1908
"http://d-nb.info/gnd/118534262","Theodor Fontane","Mathilde Möhring",1908
"http://d-nb.info/gnd/118629867","Frank Wedekind","Oaha",1908
"http://d-nb.info/gnd/118629867","Frank Wedekind","Musik",1908
"http://d-nb.info/gnd/118587943","Friedrich Nietzsche","Ecce homo",1908
"http://d-nb.info/gnd/118537490","Ludwig Ganghofer","Waldrausch",1908
"http://d-nb.info/gnd/118834142","Wilhelm Holzamer","Vor Jahr und Tag",1908
"http://d-nb.info/gnd/118552759","Hugo von Hofmannsth…","Florindo und die Un…",1908
"http://d-nb.info/gnd/118629387","Jakob Wassermann","Caspar Hauser oder …",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Auf der Seifenblase",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Musen und Weise",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Aus dem Tagebuch ei…",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Der Gehirnspiegel",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Apoikis",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Mirax",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Bis zum Nullpunkt d…",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Gegen das Weltgesetz",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Der Traumfabrikant",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Bis zum Nullpunkt d…",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Wie der Teufel den …",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Die Weltprojekte",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Auf der Seifenblase",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Musen und Weise",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Aus dem Tagebuch ei…",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Der Gehirnspiegel",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Über Zukunftsträume",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Die Fernschule",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Bis zum Nullpunkt d…",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Apoikis",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Mirax",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Gegen das Weltgesetz",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Der Traumfabrikant",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Bis zum Nullpunkt d…",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Wie der Teufel den …",1908
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Die Weltprojekte",1908
"http://d-nb.info/gnd/107539756","Karl Storck","Mozart – Sein Leben…",1908
"http://d-nb.info/gnd/118601024","Rainer Maria Rilke","DAS WAPPEN",1908
"http://d-nb.info/gnd/117018074","Max Sauerlandt","Über die Anfänge de…",1908
"http://d-nb.info/gnd/11879695X","Mary Wollstonecraft…","Frankenstein oder D…",1908
"http://d-nb.info/gnd/11859057X","Wilhelm Ostwald","Grundriß der Naturp…",1908
"http://d-nb.info/gnd/118798987","Otto Stoessl","Sonjas letzter Name",1908
"http://d-nb.info/gnd/118632779","Oscar Wilde","Erzählungen und Aph…",1908
"http://d-nb.info/gnd/117309087","Rudolph Stratz","Für Dich",1908
"http://d-nb.info/gnd/117487694","Theodor Volbehr","König Bob, der Elef…",1908
"http://d-nb.info/gnd/118500686","Adler Alfred","Studie über Minderw…",1907
"http://d-nb.info/gnd/118510762","Otto Julius Bierbaum","Kleine Reise",1907
"http://d-nb.info/gnd/118636618","Zetkin Clara","Das Frauenstimmrecht",1907
"http://d-nb.info/gnd/118679236","Richard Dehmel","Fitzebutze",1907
"http://d-nb.info/gnd/118682555","Rudolf Eucken","Der Sinn und Wert d…",1907
"http://d-nb.info/gnd/118682342","Otto Ernst","Appelschnut",1907
"http://d-nb.info/gnd/116810211","Erdmann Graeser","Lemkes sel. Wwe.",1907
"http://d-nb.info/gnd/119131285","Ernst Eckstein","Gesammelte Schulhum…",1907
"http://d-nb.info/gnd/118535315","Sigmund Freud","Der Wahn und die Tr…",1907
"http://d-nb.info/gnd/118535315","Sigmund Freud","Über einige neuroti…",1907
"http://d-nb.info/gnd/118535315","Sigmund Freud","Zur sexuellen Aufkl…",1907
"http://d-nb.info/gnd/118535315","Sigmund Freud","Zwangshandlungen un…",1907
"http://d-nb.info/gnd/118535315","Sigmund Freud","Mitteilung eines de…",1907
"http://d-nb.info/gnd/118532235","Johann Hinrich Fehrs","Maren",1907
"http://d-nb.info/gnd/118554174","Friedrich Huch","Mao",1907
"http://d-nb.info/gnd/118629867","Frank Wedekind","Die Zensur",1907
"http://d-nb.info/gnd/118540238","Johann Wolfgang von…","Briefe an Charlotte…",1907
"http://d-nb.info/gnd/118614436","Georg Simmel","Schopenhauer und Ni…",1907
"http://d-nb.info/gnd/118573853","Hermann Löns","Mein braunes Buch",1907
"http://d-nb.info/gnd/118550772","Paul Heyse","Gegen den Strom",1907
"http://d-nb.info/gnd/118791508","Josef Ruederer","Münchener Satiren",1907
"http://d-nb.info/gnd/118770004","Julius Wolff","Das Wildfangrecht",1907
"http://d-nb.info/gnd/118566288","Karl Kraus","Sittlichkeit und Kr…",1907
"http://d-nb.info/gnd/118614576","Karl Simrock","König Robert",1907
"http://d-nb.info/gnd/118622072","Ludwig Thoma","Tante Frieda",1907
"http://d-nb.info/gnd/118601024","Rainer Maria Rilke","August Rodin – Eine…",1907
"http://d-nb.info/gnd/118601024","Rainer Maria Rilke","August Rodin – Ein …",1907
"http://d-nb.info/gnd/121730026","Adler Emma","Die berühmten Fraue…",1906
"http://d-nb.info/gnd/118502255","
                  …","Pròdrŏmŏs",1906
"http://d-nb.info/gnd/118502255","Peter Altenberg","Ein Geschäft",1906
"http://d-nb.info/gnd/118502255","Peter Altenberg","Verzauberte Prinzes…",1906
"http://d-nb.info/gnd/118502255","Peter Altenberg","Heldin",1906
"http://d-nb.info/gnd/118502255","Peter Altenberg","Die Post-Novize",1906
"http://d-nb.info/gnd/118502255","Peter Altenberg","Lift",1906
"http://d-nb.info/gnd/118502255","Peter Altenberg","Café-Chantant",1906
"http://d-nb.info/gnd/118502255","Peter Altenberg","Idylle",1906
"http://d-nb.info/gnd/118502255","Peter Altenberg","Angenehme Reise-Ein…",1906
"http://d-nb.info/gnd/118502255","Peter Altenberg","Theater-Abend",1906
"http://d-nb.info/gnd/118502255","Peter Altenberg","Die Maus",1906
"http://d-nb.info/gnd/118502255","Peter Altenberg","Über Schreibfedern",1906
"http://d-nb.info/gnd/118502255","Peter Altenberg","Konditorei im Seest…",1906
"http://d-nb.info/gnd/118502255","Peter Altenberg","Sommernacht in Wien",1906
"http://d-nb.info/gnd/118502255","Peter Altenberg","Locale Chronik",1906
"http://d-nb.info/gnd/118502255","Peter Altenberg","Fünf-Kreuzer-Tanz",1906
"http://d-nb.info/gnd/118502255","Peter Altenberg","Wolfgang-See",1906
"http://d-nb.info/gnd/118502255","Peter Altenberg","Ich trinke Tee",1906
"http://d-nb.info/gnd/118502255","Peter Altenberg","Luci-fer, Licht-Bri…",1906
"http://d-nb.info/gnd/116060824","Adam Karrillon","Die Mühle zu Huster…",1906
"http://d-nb.info/gnd/118609807","Arthur Schnitzler","Der Ruf des Lebens",1906
"http://d-nb.info/gnd/118609807","Arthur Schnitzler","Zwischenspiel",1906
"http://d-nb.info/gnd/118609807","Arthur Schnitzler","Marionetten",1906
"http://d-nb.info/gnd/118510762","Otto Julius Bierbaum","Prinz Kuckuck",1906
"http://d-nb.info/gnd/11727058X","C. G. Schillings","Mit Blitzlicht und …",1906
"http://d-nb.info/gnd/118616277","Carl Spitteler","Imago",1906
"http://d-nb.info/gnd/117482307","Diedrich Speckmann","Heidehof Lohe",1906
"http://d-nb.info/gnd/118682342","Otto Ernst","Ortrun und Ilsebill",1906
"http://d-nb.info/gnd/118561812","Eduard von Keyserli…","Nachbarn",1906
"http://d-nb.info/gnd/118561812","Eduard von Keyserli…","Schwüle Tage",1906
"http://d-nb.info/gnd/118561812","Eduard von Keyserli…","Seine Liebeserfahru…",1906
"http://d-nb.info/gnd/118531603","Max Eyth","Der Schneider von U…",1906
"http://d-nb.info/gnd/118535315","Sigmund Freud","Meine Ansichten übe…",1906
"http://d-nb.info/gnd/118840452","Ludwig Fulda","Der heimliche König",1906
"http://d-nb.info/gnd/118604449","Ferdinand von Saar","Die Pfründner",1906
"http://d-nb.info/gnd/1049972074","George R. Sims (184…","Die junge Frau Kaud…",1906
"http://d-nb.info/gnd/118623575","Georg Trakl","Dichtungen und Brie…",1906
"http://d-nb.info/gnd/104352787","W. Heimburg","Alte Liebe und ande…",1906
"http://d-nb.info/gnd/118629387","Jakob Wassermann","Die Schwestern",1906
"http://d-nb.info/gnd/118818651","Karl May","Babel und Bibel",1906
"http://d-nb.info/gnd/133976440","Ludwig Külz","Tropenarzt im Afrik…",1906
"http://d-nb.info/gnd/118622072","Ludwig Thoma","Andreas Vöst",1906
"http://d-nb.info/gnd/118622072","Ludwig Thoma","Andreas Vöst",1906
"http://d-nb.info/gnd/118601024","Rainer Maria Rilke","Geschichten vom Lie…",1906
"http://d-nb.info/gnd/118601024","Rainer Maria Rilke","Die Weise von Liebe…",1906
"http://d-nb.info/gnd/118601024","Rainer Maria Rilke","Kleine Schriften",1906
"http://d-nb.info/gnd/118601024","Rainer Maria Rilke","Die Turnstunde",1906
"http://d-nb.info/gnd/118601024","Rainer Maria Rilke","Heiliger Frühling",1906
"http://d-nb.info/gnd/118585916","Robert Musil","Die Verwirrungen de…",1906
"http://d-nb.info/gnd/117116955","Ossip Schubin","Schatten",1906
"http://d-nb.info/gnd/118606816","Paul Scheerbart","Münchhausen und Cla…",1906
"http://d-nb.info/gnd/11875629X","Rudolf von Tavel","Götti und Gotteli",1906
"http://d-nb.info/gnd/118617648","Stendhal","Die Kartause von Pa…",1906
"http://d-nb.info/gnd/118502255","Peter Altenberg","Variété-Nummer 15, …",1905
"http://d-nb.info/gnd/119094029","Margarete Böhme","Tagebuch einer Verl…",1905
"http://d-nb.info/gnd/117136018","Friedrich von Oppel…","Der Rebell",1905
"http://d-nb.info/gnd/118784412","Balduin Möllhausen","Die Hyänen des Kapi…",1905
"http://d-nb.info/gnd/118616277","Carl Spitteler","Olympischer Frühling",1905
"http://d-nb.info/gnd/118678973","Max Dauthendey","Bänkelsang vom Balz…",1905
"http://d-nb.info/gnd/118761846","Schröder Ernst","Vorlesungen über di…",1905
"http://d-nb.info/gnd/118682342","Otto Ernst","Asmus Sempers Jugen…",1905
"http://d-nb.info/gnd/118682342","Otto Ernst","Die Kunstreise nach…",1905
"http://d-nb.info/gnd/118702599","Karl Emil Franzos","Der Pojaz / Vorwort",1905
"http://d-nb.info/gnd/117258970","Edward Stilgebauer","Der Börsenkönig",1905
"http://d-nb.info/gnd/118535315","Sigmund Freud","Bruchstück einer Hy…",1905
"http://d-nb.info/gnd/118535315","Sigmund Freud","Drei Abhandlungen z…",1905
"http://d-nb.info/gnd/118535315","Sigmund Freud","Der Witz und seine …",1905
"http://d-nb.info/gnd/118535315","Sigmund Freud","Über Psychotherapie",1905
"http://d-nb.info/gnd/118554174","Friedrich Huch","Enzio",1905
"http://d-nb.info/gnd/118629867","Frank Wedekind","Tod und Teufel",1905
"http://d-nb.info/gnd/119344262","Gustaf af Geijerstam","Wald und See",1905
"http://d-nb.info/gnd/118579207","Guy de Maupassant","Hans und Peter",1905
"http://d-nb.info/gnd/118579207","Guy de Maupassant","Dickchen",1905
"http://d-nb.info/gnd/118579207","Guy de Maupassant","Die Schnepfe",1905
"http://d-nb.info/gnd/118579207","Guy de Maupassant","Stark wie der Tod",1905
"http://d-nb.info/gnd/118579207","Guy de Maupassant","Die kleine Roque",1905
"http://d-nb.info/gnd/118579207","Guy de Maupassant","Mondschein",1905
"http://d-nb.info/gnd/118579207","Guy de Maupassant","Ein Menschenleben",1905
"http://d-nb.info/gnd/1014927005","Marie Tihanyi Gräfi…","Das Gelübde einer d…",1905
"http://d-nb.info/gnd/118614436","Georg Simmel","Philosophie der Mode",1905
"http://d-nb.info/gnd/119116898","Henry Thode","Böcklin und Thoma. …",1905
"http://d-nb.info/gnd/118617133","Hermann Stehr","Der begrabene Gott",1905
"http://d-nb.info/gnd/118629387","Jakob Wassermann","Alexander in Babylon",1905
"http://d-nb.info/gnd/118622072","Ludwig Thoma","Lausbubengeschichte…",1905
"http://d-nb.info/gnd/1014927005","Sturza Marie Tihanyi","Das Gelübde einer d…",1905
"http://d-nb.info/gnd/118601024","Rainer Maria Rilke","Was irren meine Hän…",1905
"http://d-nb.info/gnd/118579207","Maupassant","Der Horla",1905
"http://d-nb.info/gnd/118793284","Rudolf Presber","Der Untermensch und…",1905
"http://d-nb.info/gnd/118602667","Peter Rosegger","Nixnutzig Volk",1905
"http://d-nb.info/gnd/118502255","Peter Altenberg","Der Landungssteg",1904
"http://d-nb.info/gnd/118502255","Peter Altenberg","Im Volksgarten",1904
"http://d-nb.info/gnd/118502255","Peter Altenberg","Absinth »Schönheit«",1904
"http://d-nb.info/gnd/118502255","Peter Altenberg","Verkehr zwischen Me…",1904
"http://d-nb.info/gnd/118502255","Peter Altenberg","Costüme-Ball im Wie…",1904
"http://d-nb.info/gnd/118502255","Peter Altenberg","Venedig in Wien",1904
"http://d-nb.info/gnd/118609807","Arthur Schnitzler","Der einsame Weg",1904
"http://d-nb.info/gnd/118816292","Pappenheim Bertha","Zur Lage der jüdisc…",1904
"http://d-nb.info/gnd/116208740","Paul Blumenreich","Die höchste Instanz",1904
"http://d-nb.info/gnd/118535315","Sigmund Freud","Die Freudsche psych…",1904
"http://d-nb.info/gnd/118840452","Ludwig Fulda","Maskerade",1904
"http://d-nb.info/gnd/118533754","Gustave Flaubert","Salambo",1904
"http://d-nb.info/gnd/118629867","Frank Wedekind","Die Büchse der Pand…",1904
"http://d-nb.info/gnd/119017660","Meisel-Heß Grete","Weiberhaß und Weibe…",1904
"http://d-nb.info/gnd/118537490","Ludwig Ganghofer","Der hohe Schein",1904
"http://d-nb.info/gnd/118551108","Peter Hille","Ich bin, also ist S…",1904
"http://d-nb.info/gnd/118550772","Paul Heyse","Crone Stäudlin",1904
"http://d-nb.info/gnd/118815237","Magnus Hirschfeld","Berlins Drittes Ges…",1904
"http://d-nb.info/gnd/118617133","Hermann Stehr","Meta Konegen",1904
"http://d-nb.info/gnd/101222548","Julius Stettenheim","Wippchens Russisch-…",1904
"http://d-nb.info/gnd/118798928","Julius Stinde","Emma das geheimnißv…",1904
"http://d-nb.info/gnd/117115517","Jerome K. Jerome","Neues Frauenleben, …",1904
"http://d-nb.info/gnd/118791508","Josef Ruederer","Die Morgenröte",1904
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Aspira",1904
"http://d-nb.info/gnd/118715917","Max Kretzer","Der Mann ohne Gewis…",1904
"http://d-nb.info/gnd/118622072","Ludwig Thoma","Der heilige Hies",1904
"http://d-nb.info/gnd/118795813","Marcel Schwob","Das Buch von Monelle",1904
"http://d-nb.info/gnd/118606816","Paul Scheerbart","Der Kaiser von Utop…",1904
"http://d-nb.info/gnd/118606816","Paul Scheerbart","Machtspässe",1904
"http://d-nb.info/gnd/118609807","Schnitzler Arthur","Reigen",1903
"http://d-nb.info/gnd/116005327","Arthur Achleitner","Das Schloß im Moor",1903
"http://d-nb.info/gnd/118609807","Arthur Schnitzler","Reigen",1903
"http://d-nb.info/gnd/117579599","Beck Ludwig","Die Geschichte des …",1903
"http://d-nb.info/gnd/118512706","Bölsche Wilhelm","Das Liebesleben in …",1903
"http://d-nb.info/gnd/118511459","Björnstjerne Björns…","Zwei Erzählungen: E…",1903
"http://d-nb.info/gnd/118510762","Otto Julius Bierbaum","Eine kleine Herbstr…",1903
"http://d-nb.info/gnd/118510762","Otto Julius Bierbaum","Eine empfindsame Re…",1903
"http://d-nb.info/gnd/11852643X","Hedwig Dohm","Die Mütter",1903
"http://d-nb.info/gnd/118679236","Richard Dehmel","Zwei Menschen",1903
"http://d-nb.info/gnd/118610686","Daniel Paul Schreber","Denkwürdigkeiten ei…",1903
"http://d-nb.info/gnd/119372908","Georges Eekhoud","Escal-Vigor",1903
"http://d-nb.info/gnd/118682342","Otto Ernst","Vom geruhigen Leben",1903
"http://d-nb.info/gnd/118528661","Marie von Ebner-Esc…","Die arme Kleine",1903
"http://d-nb.info/gnd/118561812","Eduard von Keyserli…","Beate und Mareile /…",1903
"http://d-nb.info/gnd/118799843","José Maria Eça de Q…","Stadt und Gebirg",1903
"http://d-nb.info/gnd/118702599","Karl Emil Franzos","Deutsche Fahrten I",1903
"http://d-nb.info/gnd/118629867","Wedekind Frank","Die Büchse der Pand…",1903
"http://d-nb.info/gnd/11877994X","Friedrich Lienhard","Heinrich von Ofterd…",1903
"http://d-nb.info/gnd/117004057","Wilhelm Meyer-Först…","Alt-Heidelberg",1903
"http://d-nb.info/gnd/118629867","Frank Wedekind","Mine-Haha",1903
"http://d-nb.info/gnd/118545809","Heinrich Hansjakob","Meine Madonna",1903
"http://d-nb.info/gnd/101222548","Julius Stettenheim","Wippchen's sämmtlic…",1903
"http://d-nb.info/gnd/101222548","Julius Stettenheim","Wippchen's sämmtlic…",1903
"http://d-nb.info/gnd/101222548","Julius Stettenheim","Wippchen's sämmtlic…",1903
"http://d-nb.info/gnd/101222548","Julius Stettenheim","Wippchen's sämmtlic…",1903
"http://d-nb.info/gnd/101222548","Julius Stettenheim","Wippchen's sämmtlic…",1903
"http://d-nb.info/gnd/101222548","Julius Stettenheim","Wippchen's sämmtlic…",1903
"http://d-nb.info/gnd/118629387","Jakob Wassermann","Die Geschichte der …",1903
"http://d-nb.info/gnd/11855736X","Wilhelm Jensen","Gradiva",1903
"http://d-nb.info/gnd/129096164","Johann Peter","Und dann rennen wir",1903
"http://d-nb.info/gnd/129096164","Johann Peter","Wie mir die Lust zu…",1903
"http://d-nb.info/gnd/11856403X","Koch Konrad","Deutsche Kunstausdr…",1903
"http://d-nb.info/gnd/118777807","Maria Konopnicka","Ebbe an der Küste d…",1903
"http://d-nb.info/gnd/118777807","Maria Konopnicka","Ein Begräbniß",1903
"http://d-nb.info/gnd/118818651","Karl May","Erzgebirgische Dorf…",1903
"http://d-nb.info/gnd/118606816","Paul Scheerbart","Kometentanz",1903
"http://d-nb.info/gnd/11875629X","Rudolf von Tavel","De Houpme Lombach",1903
"http://d-nb.info/gnd/119328267","Oscar A. H. Schmitz","Haschisch",1902
"http://d-nb.info/gnd/118638289","Anton P. Tschechow","Schlafen!",1902
"http://d-nb.info/gnd/11861861X","Adolf Stoltze","Humoresken",1902
"http://d-nb.info/gnd/118502255","Peter Altenberg","La Zarina",1902
"http://d-nb.info/gnd/118553216","Arno Holz","Die Blechschmiede",1902
"http://d-nb.info/gnd/116205989","Clara Blüthgen","Dilettanten des Las…",1902
"http://d-nb.info/gnd/118671103","Jakob Julius David","Der Übergang",1902
"http://d-nb.info/gnd/11852643X","Hedwig Dohm","Die Antifeministen",1902
"http://d-nb.info/gnd/118561812","Eduard von Keyserli…","Die schwarze Flasch…",1902
"http://d-nb.info/gnd/118531603","Max Eyth","Der Kampf um die Ch…",1902
"http://d-nb.info/gnd/118604449","Ferdinand von Saar","Die Heirat des Herr…",1902
"http://d-nb.info/gnd/116961805","Felix Hollaender","Der Weg des Thomas …",1902
"http://d-nb.info/gnd/118629867","Frank Wedekind","König Nicolo oder S…",1902
"http://d-nb.info/gnd/118639293","Maxim Gorki","Die Kleinbürger",1902
"http://d-nb.info/gnd/118639293","Maxim Gorki","Nachtasyl",1902
"http://d-nb.info/gnd/118552759","Hugo von Hofmannsth…","Ein Brief",1902
"http://d-nb.info/gnd/101222548","Julius Stettenheim","Der Moderne Knigge",1902
"http://d-nb.info/gnd/116754184","Joseph von Lauff","Kärrekiek",1902
"http://d-nb.info/gnd/118777807","Maria Konopnicka","Die Baniasowa",1902
"http://d-nb.info/gnd/118777807","Maria Konopnicka","Neues Frauenleben, …",1902
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Homchen und andere …",1902
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Homchen und andere …",1902
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Homchen und andere …",1902
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Homchen und andere …",1902
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Homchen und andere …",1902
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Homchen und andere …",1902
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Homchen und andere …",1902
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Die Fernschule",1902
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Homchen und andere …",1902
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Homchen und andere …",1902
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Homchen und andere …",1902
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Homchen und andere …",1902
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Homchen und andere …",1902
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Homchen und andere …",1902
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Homchen und andere …",1902
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Homchen und andere …",1902
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Die Fernschule",1902
"http://d-nb.info/gnd/118569961","Kurd Laßwitz","Homchen",1902
"http://d-nb.info/gnd/118818651","Karl May","Matavese, der Fürst…",1902
"http://d-nb.info/gnd/118818651","Karl May","Die Abenteuer des s…",1902
"http://d-nb.info/gnd/118818651","Karl May","Der Schatz der Mixt…",1902
"http://d-nb.info/gnd/118818651","Karl May","Die Tochter des Gra…",1902
"http://d-nb.info/gnd/118818651","Karl May","Matavese, der Fürst…",1902
"http://d-nb.info/gnd/118818651","Karl May","Erkämpftes Glück Te…",1902
"http://d-nb.info/gnd/118818651","Karl May","Die Abenteuer des s…",1902
"http://d-nb.info/gnd/118818651","Karl May","Erkämpftes Glück Te…",1902
"http://d-nb.info/gnd/118818651","Karl May","Ein Gardeleutnant",1902
"http://d-nb.info/gnd/118818651","Karl May","Erkämpftes Glück Te…",1902
"http://d-nb.info/gnd/117116955","Ossip Schubin","Marška",1902
"http://d-nb.info/gnd/118606816","Paul Scheerbart","Liwûna und Kaidôh",1902
"http://d-nb.info/gnd/118660349","Alfred Bock","Der Flurschütz",1901
"http://d-nb.info/gnd/118502255","Peter Altenberg","Wie einst im Mai",1901
"http://d-nb.info/gnd/118502255","Peter Altenberg","Café de L'Opéra (im…",1901
"http://d-nb.info/gnd/118502255","Peter Altenberg","Große Prater-Schauk…",1901
"http://d-nb.info/gnd/118609807","Arthur Schnitzler","Der Schleier der Be…",1901
"http://d-nb.info/gnd/118609807","Arthur Schnitzler","Leutnant Gustl",1901
"http://d-nb.info/gnd/118609807","Arthur Schnitzler","Frau Berta Garlan",1901
"http://d-nb.info/gnd/174912595","Bremscheid Matthias…","Der christliche Man…",1901
"http://d-nb.info/gnd/118773593","J. C. Heer","Felix Notvest",1901
"http://d-nb.info/gnd/118682342","Otto Ernst","Flachsmann als Erzi…",1901
"http://d-nb.info/gnd/118530909","Paul Ernst","Der schmale Weg zum…",1901
"http://d-nb.info/gnd/118528661","Marie von Ebner-Esc…","Die Spitzin",1901
"http://d-nb.info/gnd/141104430","Wetzel Franz Xaver","Reisebegleiter für …",1901
"http://d-nb.info/gnd/117004057","Wilhelm Meyer-Först…","Heidenstamm",1901
"http://d-nb.info/gnd/118840452","Ludwig Fulda","Die Zwillingsschwes…",1901
"http://d-nb.info/gnd/118604449","Ferdinand von Saar","Der Brauer von Habr…",1901
"http://d-nb.info/gnd/118629867","Frank Wedekind","Der Marquis von Kei…",1901
"http://d-nb.info/gnd/118807668","von Wissmann Hermann","In den Wildnissen A…",1901
"http://d-nb.info/gnd/118573853","Hermann Löns","Mein grünes Buch",1901
"http://d-nb.info/gnd/118552759","Hugo von Hofmannsth…","Die Briefe des Zurü…",1901
"http://d-nb.info/gnd/129096164","Johann Peter","Der ""Ochsenhansl""",1901
"http://d-nb.info/gnd/11856403X","Koch Konrad","Das Fußballspiel im…",1901
"http://d-nb.info/gnd/118622072","Ludwig Thoma","Die Lokalbahn",1901
"http://d-nb.info/gnd/118575856","Mackay","Der Schwimmer",1901
"http://d-nb.info/gnd/118739131","Oskar Panizza","Der Goldregen",1901
"http://d-nb.info/gnd/118606816","Paul Scheerbart","Rakkóx der Billionär",1901
"http://d-nb.info/gnd/118803336","Wilhelm von Polenz","Liebe ist ewig",1901
"http://d-nb.info/gnd/11875629X","Rudolf von Tavel","Jä gäll, so geit's!",1901
"http://d-nb.info/gnd/119050293","Zephyrin Zettl","Der Mühlsepperl",1901
"http://d-nb.info/gnd/116380225","Hagenauer Arnold","Muspilli",1900
"http://d-nb.info/gnd/117397555","Schweiger-Lerchenfe…","Im Reiche der Cyklo…",1900
"http://d-nb.info/gnd/131864823","Anton Schott","Der Kohlenbrenner",1900
"http://d-nb.info/gnd/105511081X","Alfred af Hedenstje…","So ist das Leben",1900
"http://d-nb.info/gnd/118512706","Bölsche Wilhelm","Das Liebesleben in …",1900
"http://d-nb.info/gnd/117750794","Gerdt von Bassewitz","Peterchens Mondfahrt",1900
"http://d-nb.info/gnd/11855090X","Hilbert David","Mathematische Probl…",1900
"http://d-nb.info/gnd/118572954","Detlev von Liliencr…","Roggen und Weizen",1900
"http://d-nb.info/gnd/118743627","Elisa von der Recke","Herzensgeschichten …",1900
"http://d-nb.info/gnd/118682342","Otto Ernst","Ein frohes Farbensp…",1900
"http://d-nb.info/gnd/118536419","Emil Frommel","Das Wahrzeichen von…",1900
"http://d-nb.info/gnd/116539801","Emma Merk","Die ersehnte Stunde",1900
"http://d-nb.info/gnd/117509205","Fischer Hermann","Die Werkzeugmaschin…",1900
"http://d-nb.info/gnd/118535315","Sigmund Freud","Die Traumdeutung",1900
"http://d-nb.info/gnd/119256096","Fedor von Zobeltitz","Das Heiratsjahr",1900
"http://d-nb.info/gnd/118685929","Gustav Falke","Aus dem Durchschnitt",1900
"http://d-nb.info/gnd/118616196","Friedrich Spielhagen","Frei geboren",1900
"http://d-nb.info/gnd/118614436","Simmel Georg","Philosophie des Gel…",1900
